Method,n_star_ratio,MAE,time_s
Neural-ECF[peaks],0.9,75,1.000458002090454
MIDAST[KS],0.9,0,3.1824958324432373
Neural-ECF[argmax],0.9,75,0.988919734954834
Neural-ECF[peaks],0.9,75,0.988919734954834
MIDAST[KS],0.9,0,3.1489527225494385
Neural-ECF[argmax],0.9,75,1.0240352153778076
Neural-ECF[peaks],0.9,75,1.0240352153778076
MIDAST[KS],0.9,0,3.187995195388794
Neural-ECF[argmax],0.9,75,1.0052251815795898
Neural-ECF[peaks],0.9,75,1.0052251815795898
MIDAST[KS],0.9,0,3.118959903717041
Neural-ECF[argmax],0.9,75,0.9725079536437988
Neural-ECF[peaks],0.9,75,0.9725079536437988
MIDAST[KS],0.9,0,3.1741302013397217
Neural-ECF[argmax],0.9,75,0.9772510528564453
Neural-ECF[peaks],0.9,75,0.9772510528564453
MIDAST[KS],0.9,0,3.1802380084991455
Neural-ECF[argmax],0.9,75,0.9972481727600098
Neural-ECF[peaks],0.9,75,0.9972481727600098
MIDAST[KS],0.9,0,3.1951301097869873
Neural-ECF[argmax],0.9,75,0.9872779846191406
Neural-ECF[peaks],0.9,75,0.9872779846191406
MIDAST[KS],0.9,0,3.2157838344573975
Neural-ECF[argmax],0.9,75,0.9835591316223145
Neural-ECF[peaks],0.9,75,0.9835591316223145
MIDAST[KS],0.9,0,3.1507749557495117
Neural-ECF[argmax],0.9,75,0.9922680854797363
Neural-ECF[peaks],0.9,75,0.9922680854797363
MIDAST[KS],0.9,0,3.1742801666259766
Neural-ECF[argmax],0.9,75,1.0003318786621094
Neural-ECF[peaks],0.9,75,1.0003318786621094
MIDAST[KS],0.9,0,3.1142468452453613
Neural-ECF[argmax],0.9,75,0.9760429859161377
Neural-ECF[peaks],0.9,75,0.9760429859161377
MIDAST[KS],0.9,0,3.090769052505493
Neural-ECF[argmax],0.9,75,0.9700839519500732
Neural-ECF[peaks],0.9,75,0.9700839519500732
MIDAST[KS],0.9,0,3.095766067504883
Neural-ECF[argmax],0.9,75,0.982036828994751
Neural-ECF[peaks],0.9,75,0.982036828994751
MIDAST[KS],0.9,0,3.1742069721221924
Neural-ECF[argmax],0.9,75,0.9761669635772705
Neural-ECF[peaks],0.9,75,0.9761669635772705
MIDAST[KS],0.9,0,3.1965420246124268
Neural-ECF[argmax],0.9,75,1.0099132061004639
Neural-ECF[peaks],0.9,75,1.0099132061004639
MIDAST[KS],0.9,0,3.1600937843322754
Neural-ECF[argmax],0.9,75,1.003990888595581
Neural-ECF[peaks],0.9,75,1.003990888595581
MIDAST[KS],0.9,0,3.1851730346679688
Neural-ECF[argmax],0.9,75,0.9647872447967529
Neural-ECF[peaks],0.9,75,0.9647872447967529
MIDAST[KS],0.9,0,3.174548864364624
Neural-ECF[argmax],0.9,75,0.9880321025848389
Neural-ECF[peaks],0.9,75,0.9880321025848389
MIDAST[KS],0.9,0,3.1707239151000977
Neural-ECF[argmax],0.9,75,0.9984798431396484
Neural-ECF[peaks],0.9,75,0.9984798431396484
MIDAST[KS],0.9,0,3.117077112197876
Neural-ECF[argmax],0.9,75,0.993513822555542
Neural-ECF[peaks],0.9,75,0.993513822555542
MIDAST[KS],0.9,0,3.1235737800598145
Neural-ECF[argmax],0.9,75,0.9788601398468018
Neural-ECF[peaks],0.9,75,0.9788601398468018
MIDAST[KS],0.9,0,3.177793025970459
Neural-ECF[argmax],0.9,75,0.9808118343353271
Neural-ECF[peaks],0.9,75,0.9808118343353271
MIDAST[KS],0.9,0,3.13794207572937
Neural-ECF[argmax],0.9,75,0.969785213470459
Neural-ECF[peaks],0.9,75,0.969785213470459
MIDAST[KS],0.9,0,3.187089204788208
Neural-ECF[argmax],0.9,75,0.9836506843566895
Neural-ECF[peaks],0.9,75,0.9836506843566895
MIDAST[KS],0.9,0,3.201881170272827
Neural-ECF[argmax],0.9,75,0.9763681888580322
Neural-ECF[peaks],0.9,75,0.9763681888580322
MIDAST[KS],0.9,0,3.121492862701416
Neural-ECF[argmax],0.9,75,0.9989798069000244
Neural-ECF[peaks],0.9,75,0.9989798069000244
MIDAST[KS],0.9,0,3.17230224609375
Neural-ECF[argmax],0.9,75,0.9842867851257324
Neural-ECF[peaks],0.9,75,0.9842867851257324
MIDAST[KS],0.9,0,3.0958032608032227
Neural-ECF[argmax],0.9,75,1.0222070217132568
Neural-ECF[peaks],0.9,720,1.0222070217132568
MIDAST[KS],0.9,0,3.1625237464904785
Neural-ECF[argmax],0.9,75,0.9507129192352295
Neural-ECF[peaks],0.9,75,0.9507129192352295
MIDAST[KS],0.9,0,3.191648006439209
Neural-ECF[argmax],0.9,75,1.0050079822540283
Neural-ECF[peaks],0.9,75,1.0050079822540283
MIDAST[KS],0.9,0,3.2023208141326904
Neural-ECF[argmax],0.9,75,0.9912939071655273
Neural-ECF[peaks],0.9,75,0.9912939071655273
MIDAST[KS],0.9,0,3.13358998298645
Neural-ECF[argmax],0.9,75,1.0081610679626465
Neural-ECF[peaks],0.9,75,1.0081610679626465
MIDAST[KS],0.9,0,3.0840702056884766
Neural-ECF[argmax],0.9,75,1.004032850265503
Neural-ECF[peaks],0.9,75,1.004032850265503
MIDAST[KS],0.9,0,3.162971019744873
Neural-ECF[argmax],0.9,75,0.9954948425292969
Neural-ECF[peaks],0.9,75,0.9954948425292969
MIDAST[KS],0.9,0,3.183131217956543
Neural-ECF[argmax],0.9,75,1.0420868396759033
Neural-ECF[peaks],0.9,75,1.0420868396759033
MIDAST[KS],0.9,0,3.1186487674713135
Neural-ECF[argmax],0.9,75,1.026907205581665
Neural-ECF[peaks],0.9,75,1.026907205581665
MIDAST[KS],0.9,0,3.244029998779297
Neural-ECF[argmax],0.9,75,1.0183649063110352
Neural-ECF[peaks],0.9,75,1.0183649063110352
MIDAST[KS],0.9,0,3.1927690505981445
Neural-ECF[argmax],0.9,75,1.0110199451446533
Neural-ECF[peaks],0.9,75,1.0110199451446533
MIDAST[KS],0.9,0,3.153430938720703
Neural-ECF[argmax],0.9,75,0.9933059215545654
Neural-ECF[peaks],0.9,75,0.9933059215545654
MIDAST[KS],0.9,0,3.196847915649414
Neural-ECF[argmax],0.9,75,1.0008981227874756
Neural-ECF[peaks],0.9,75,1.0008981227874756
MIDAST[KS],0.9,0,3.2286159992218018
Neural-ECF[argmax],0.9,75,1.0019688606262207
Neural-ECF[peaks],0.9,75,1.0019688606262207
MIDAST[KS],0.9,0,3.0186259746551514
Neural-ECF[argmax],0.9,75,0.8984329700469971
Neural-ECF[peaks],0.9,75,0.8984329700469971
MIDAST[KS],0.9,0,2.905609369277954
Neural-ECF[argmax],0.9,75,0.902886152267456
Neural-ECF[peaks],0.9,75,0.902886152267456
MIDAST[KS],0.9,0,2.789534091949463
Neural-ECF[argmax],0.9,75,0.8840882778167725
Neural-ECF[peaks],0.9,630,0.8840882778167725
MIDAST[KS],0.9,0,2.8474769592285156
Neural-ECF[argmax],0.9,75,0.8880608081817627
Neural-ECF[peaks],0.9,75,0.8880608081817627
MIDAST[KS],0.9,0,3.0493319034576416
Neural-ECF[argmax],0.9,75,0.8848440647125244
Neural-ECF[peaks],0.9,75,0.8848440647125244
MIDAST[KS],0.9,0,2.8108949661254883
Neural-ECF[argmax],0.9,75,0.825314998626709
Neural-ECF[peaks],0.9,75,0.825314998626709
MIDAST[KS],0.9,0,2.566727876663208
Neural-ECF[argmax],0.9,75,0.8168740272521973
Neural-ECF[peaks],0.9,75,0.8168740272521973
MIDAST[KS],0.9,0,2.6354739665985107
Neural-ECF[argmax],0.9,75,0.7926149368286133
Neural-ECF[peaks],0.9,75,0.7926149368286133
MIDAST[KS],0.9,0,2.5824828147888184
Neural-ECF[argmax],0.9,75,0.8120660781860352
Neural-ECF[peaks],0.9,75,0.8120660781860352
MIDAST[KS],0.9,0,2.6089441776275635
Neural-ECF[argmax],0.9,75,0.7865040302276611
Neural-ECF[peaks],0.9,75,0.7865040302276611
MIDAST[KS],0.9,0,2.495839834213257
Neural-ECF[argmax],0.9,75,0.7851858139038086
Neural-ECF[peaks],0.9,75,0.7851858139038086
MIDAST[KS],0.9,0,2.473466157913208
Neural-ECF[argmax],0.9,75,0.7912378311157227
Neural-ECF[peaks],0.9,75,0.7912378311157227
MIDAST[KS],0.9,0,2.4417903423309326
Neural-ECF[argmax],0.9,75,0.7539079189300537
Neural-ECF[peaks],0.9,75,0.7539079189300537
MIDAST[KS],0.9,0,2.3219778537750244
Neural-ECF[argmax],0.9,75,0.7361359596252441
Neural-ECF[peaks],0.9,75,0.7361359596252441
MIDAST[KS],0.9,0,2.583789110183716
Neural-ECF[argmax],0.9,75,0.7385270595550537
Neural-ECF[peaks],0.9,75,0.7385270595550537
MIDAST[KS],0.9,0,2.404831886291504
Neural-ECF[argmax],0.9,75,0.7886271476745605
Neural-ECF[peaks],0.9,75,0.7886271476745605
MIDAST[KS],0.9,0,2.306735038757324
Neural-ECF[argmax],0.9,75,0.7314417362213135
Neural-ECF[peaks],0.9,75,0.7314417362213135
MIDAST[KS],0.9,0,2.16913104057312
Neural-ECF[argmax],0.9,75,0.7019979953765869
Neural-ECF[peaks],0.9,75,0.7019979953765869
MIDAST[KS],0.9,0,2.135849952697754
Neural-ECF[argmax],0.9,75,0.6975398063659668
Neural-ECF[peaks],0.9,75,0.6975398063659668
MIDAST[KS],0.9,0,2.1290180683135986
Neural-ECF[argmax],0.9,75,0.7362308502197266
Neural-ECF[peaks],0.9,75,0.7362308502197266
MIDAST[KS],0.9,0,2.142019748687744
Neural-ECF[argmax],0.9,75,0.7073202133178711
Neural-ECF[peaks],0.9,75,0.7073202133178711
MIDAST[KS],0.9,0,2.179227113723755
Neural-ECF[argmax],0.9,75,0.7565522193908691
Neural-ECF[peaks],0.9,75,0.7565522193908691
MIDAST[KS],0.9,0,2.1488378047943115
Neural-ECF[argmax],0.9,75,0.7502810955047607
Neural-ECF[peaks],0.9,75,0.7502810955047607
MIDAST[KS],0.9,0,2.4289960861206055
Neural-ECF[argmax],0.9,75,0.7203860282897949
Neural-ECF[peaks],0.9,75,0.7203860282897949
MIDAST[KS],0.9,0,2.1462011337280273
Neural-ECF[argmax],0.9,75,0.7337286472320557
Neural-ECF[peaks],0.9,75,0.7337286472320557
MIDAST[KS],0.9,0,2.1605889797210693
Neural-ECF[argmax],0.9,75,0.6994168758392334
Neural-ECF[peaks],0.9,75,0.6994168758392334
MIDAST[KS],0.9,0,2.102909803390503
Neural-ECF[argmax],0.9,75,0.7129929065704346
Neural-ECF[peaks],0.9,75,0.7129929065704346
MIDAST[KS],0.9,0,2.146172285079956
Neural-ECF[argmax],0.9,75,0.7161121368408203
Neural-ECF[peaks],0.9,75,0.7161121368408203
MIDAST[KS],0.9,0,2.1316797733306885
Neural-ECF[argmax],0.9,75,0.6978061199188232
Neural-ECF[peaks],0.9,75,0.6978061199188232
MIDAST[KS],0.9,0,2.183952808380127
Neural-ECF[argmax],0.9,75,0.7420032024383545
Neural-ECF[peaks],0.9,75,0.7420032024383545
MIDAST[KS],0.9,0,2.1123862266540527
Neural-ECF[argmax],0.9,75,0.7189652919769287
Neural-ECF[peaks],0.9,75,0.7189652919769287
MIDAST[KS],0.9,0,2.1500778198242188
Neural-ECF[argmax],0.9,75,0.7097258567810059
Neural-ECF[peaks],0.9,75,0.7097258567810059
MIDAST[KS],0.9,0,2.116215944290161
Neural-ECF[argmax],0.9,75,0.7209470272064209
Neural-ECF[peaks],0.9,75,0.7209470272064209
MIDAST[KS],0.9,0,2.1280357837677
Neural-ECF[argmax],0.9,75,0.715630054473877
Neural-ECF[peaks],0.9,75,0.715630054473877
MIDAST[KS],0.9,0,2.127044916152954
Neural-ECF[argmax],0.9,75,0.7059850692749023
Neural-ECF[peaks],0.9,75,0.7059850692749023
MIDAST[KS],0.9,0,2.1483240127563477
Neural-ECF[argmax],0.9,75,0.7179439067840576
Neural-ECF[peaks],0.9,75,0.7179439067840576
MIDAST[KS],0.9,0,2.0984580516815186
Neural-ECF[argmax],0.9,75,0.7291519641876221
Neural-ECF[peaks],0.9,75,0.7291519641876221
MIDAST[KS],0.9,0,2.124738931655884
Neural-ECF[argmax],0.9,75,0.7147338390350342
Neural-ECF[peaks],0.9,75,0.7147338390350342
MIDAST[KS],0.9,0,2.1414761543273926
Neural-ECF[argmax],0.9,75,0.7163083553314209
Neural-ECF[peaks],0.9,75,0.7163083553314209
MIDAST[KS],0.9,0,2.08565092086792
Neural-ECF[argmax],0.9,75,0.7160868644714355
Neural-ECF[peaks],0.9,75,0.7160868644714355
MIDAST[KS],0.9,0,2.1287128925323486
Neural-ECF[argmax],0.9,75,0.7071449756622314
Neural-ECF[peaks],0.9,75,0.7071449756622314
MIDAST[KS],0.9,0,2.1247780323028564
Neural-ECF[argmax],0.9,75,0.7112240791320801
Neural-ECF[peaks],0.9,75,0.7112240791320801
MIDAST[KS],0.9,0,2.178967237472534
Neural-ECF[argmax],0.9,75,0.7174310684204102
Neural-ECF[peaks],0.9,75,0.7174310684204102
MIDAST[KS],0.9,0,2.1523008346557617
Neural-ECF[argmax],0.9,75,0.7253191471099854
Neural-ECF[peaks],0.9,75,0.7253191471099854
MIDAST[KS],0.9,0,2.159224033355713
Neural-ECF[argmax],0.9,75,0.7156281471252441
Neural-ECF[peaks],0.9,75,0.7156281471252441
MIDAST[KS],0.9,0,2.1457109451293945
Neural-ECF[argmax],0.9,75,0.7432441711425781
Neural-ECF[peaks],0.9,75,0.7432441711425781
MIDAST[KS],0.9,0,2.198045015335083
Neural-ECF[argmax],0.9,75,0.7315211296081543
Neural-ECF[peaks],0.9,75,0.7315211296081543
MIDAST[KS],0.9,0,2.133697032928467
Neural-ECF[argmax],0.9,75,0.7153899669647217
Neural-ECF[peaks],0.9,75,0.7153899669647217
MIDAST[KS],0.9,0,2.1489758491516113
Neural-ECF[argmax],0.9,75,0.721405029296875
Neural-ECF[peaks],0.9,75,0.721405029296875
MIDAST[KS],0.9,0,2.1418068408966064
Neural-ECF[argmax],0.9,75,0.71706223487854
Neural-ECF[peaks],0.9,75,0.71706223487854
MIDAST[KS],0.9,0,2.1691648960113525
Neural-ECF[argmax],0.9,75,0.717397928237915
Neural-ECF[peaks],0.9,75,0.717397928237915
MIDAST[KS],0.9,0,2.1402697563171387
Neural-ECF[argmax],0.9,75,0.7153308391571045
Neural-ECF[peaks],0.9,75,0.7153308391571045
MIDAST[KS],0.9,0,2.1774110794067383
Neural-ECF[argmax],0.9,75,0.7264668941497803
Neural-ECF[peaks],0.9,75,0.7264668941497803
MIDAST[KS],0.9,0,2.30104398727417
Neural-ECF[argmax],0.9,75,0.742840051651001
Neural-ECF[peaks],0.9,75,0.742840051651001
MIDAST[KS],0.9,0,2.106671094894409
Neural-ECF[argmax],0.9,75,0.7200813293457031
Neural-ECF[peaks],0.9,75,0.7200813293457031
MIDAST[KS],0.9,0,2.0982301235198975
Neural-ECF[argmax],0.9,75,0.7082729339599609
Neural-ECF[peaks],0.9,75,0.7082729339599609
MIDAST[KS],0.9,0,2.212256908416748
Neural-ECF[argmax],0.9,75,0.7088708877563477
Neural-ECF[peaks],0.9,75,0.7088708877563477
MIDAST[KS],0.9,0,2.131988048553467
Neural-ECF[argmax],0.9,75,0.7112858295440674
Neural-ECF[peaks],0.9,75,0.7112858295440674
MIDAST[KS],0.9,0,2.1318678855895996
Neural-ECF[argmax],0.9,75,0.7174990177154541
Neural-ECF[peaks],0.9,75,0.7174990177154541
MIDAST[KS],0.9,0,2.1275582313537598
Neural-ECF[argmax],0.9,75,0.7275650501251221
Neural-ECF[peaks],0.9,75,0.7275650501251221
MIDAST[KS],0.9,0,2.123265027999878
Neural-ECF[argmax],0.9,75,0.7183218002319336
Neural-ECF[peaks],0.9,75,0.7183218002319336
MIDAST[KS],0.9,0,2.122310161590576
Neural-ECF[argmax],0.9,75,0.7134718894958496
Neural-ECF[peaks],0.9,75,0.7134718894958496
MIDAST[KS],0.9,0,2.1031177043914795
Neural-ECF[argmax],0.9,75,0.7213411331176758
Neural-ECF[peaks],0.9,75,0.7213411331176758
MIDAST[KS],0.9,0,2.1567652225494385
Neural-ECF[argmax],0.9,75,0.7561361789703369
Neural-ECF[peaks],0.9,75,0.7561361789703369
MIDAST[KS],0.9,0,2.1390957832336426
Neural-ECF[argmax],0.9,75,0.7176380157470703
Neural-ECF[peaks],0.9,75,0.7176380157470703
MIDAST[KS],0.9,0,2.1677169799804688
Neural-ECF[argmax],0.9,75,0.7257719039916992
Neural-ECF[peaks],0.9,75,0.7257719039916992
MIDAST[KS],0.9,0,2.1430652141571045
Neural-ECF[argmax],0.9,75,0.730017900466919
Neural-ECF[peaks],0.9,75,0.730017900466919
MIDAST[KS],0.9,0,2.1234140396118164
Neural-ECF[argmax],0.9,75,0.7235040664672852
Neural-ECF[peaks],0.9,75,0.7235040664672852
MIDAST[KS],0.9,0,2.118844985961914
Neural-ECF[argmax],0.9,75,0.702974796295166
Neural-ECF[peaks],0.9,75,0.702974796295166
MIDAST[KS],0.9,0,2.075822114944458
Neural-ECF[argmax],0.9,75,0.7132010459899902
Neural-ECF[peaks],0.9,75,0.7132010459899902
MIDAST[KS],0.9,0,2.1139347553253174
Neural-ECF[argmax],0.9,75,0.7222321033477783
Neural-ECF[peaks],0.9,75,0.7222321033477783
MIDAST[KS],0.9,0,2.1839420795440674
Neural-ECF[argmax],0.9,75,0.7635960578918457
Neural-ECF[peaks],0.9,75,0.7635960578918457
MIDAST[KS],0.9,0,2.1198458671569824
Neural-ECF[argmax],0.9,75,0.7264800071716309
Neural-ECF[peaks],0.9,75,0.7264800071716309
MIDAST[KS],0.9,0,2.164396047592163
Neural-ECF[argmax],0.9,75,0.6989870071411133
Neural-ECF[peaks],0.9,75,0.6989870071411133
MIDAST[KS],0.9,0,2.161494016647339
Neural-ECF[argmax],0.9,75,0.687628984451294
Neural-ECF[peaks],0.9,75,0.687628984451294
MIDAST[KS],0.9,0,2.0995559692382812
Neural-ECF[argmax],0.9,75,0.6857030391693115
Neural-ECF[peaks],0.9,75,0.6857030391693115
MIDAST[KS],0.9,0,2.125439167022705
Neural-ECF[argmax],0.9,75,0.7066230773925781
Neural-ECF[peaks],0.9,75,0.7066230773925781
MIDAST[KS],0.9,0,2.127246141433716
Neural-ECF[argmax],0.9,75,0.7357847690582275
Neural-ECF[peaks],0.9,75,0.7357847690582275
MIDAST[KS],0.9,0,2.1249022483825684
Neural-ECF[argmax],0.9,75,0.6958088874816895
Neural-ECF[peaks],0.9,75,0.6958088874816895
MIDAST[KS],0.9,0,2.0847551822662354
Neural-ECF[argmax],0.9,75,0.6970417499542236
Neural-ECF[peaks],0.9,75,0.6970417499542236
MIDAST[KS],0.9,0,2.040837049484253
Neural-ECF[argmax],0.9,75,0.6761636734008789
Neural-ECF[peaks],0.9,75,0.6761636734008789
MIDAST[KS],0.9,0,2.0764999389648438
Neural-ECF[argmax],0.9,75,0.6992950439453125
Neural-ECF[peaks],0.9,75,0.6992950439453125
MIDAST[KS],0.9,0,2.125375986099243
Neural-ECF[argmax],0.9,75,0.7006878852844238
Neural-ECF[peaks],0.9,75,0.7006878852844238
MIDAST[KS],0.9,0,2.06821608543396
Neural-ECF[argmax],0.9,75,0.678776741027832
Neural-ECF[peaks],0.9,75,0.678776741027832
MIDAST[KS],0.9,0,2.0553369522094727
Neural-ECF[argmax],0.9,75,0.7219021320343018
Neural-ECF[peaks],0.9,75,0.7219021320343018
MIDAST[KS],0.9,0,2.115710973739624
Neural-ECF[argmax],0.9,75,0.7076501846313477
Neural-ECF[peaks],0.9,75,0.7076501846313477
MIDAST[KS],0.9,0,2.0766749382019043
Neural-ECF[argmax],0.9,75,0.722491979598999
Neural-ECF[peaks],0.9,75,0.722491979598999
MIDAST[KS],0.9,0,2.0433640480041504
Neural-ECF[argmax],0.9,75,0.7058589458465576
Neural-ECF[peaks],0.9,75,0.7058589458465576
MIDAST[KS],0.9,0,2.026301860809326
Neural-ECF[argmax],0.9,75,0.6687629222869873
Neural-ECF[peaks],0.9,75,0.6687629222869873
MIDAST[KS],0.9,0,2.117051362991333
Neural-ECF[argmax],0.9,75,0.6830530166625977
Neural-ECF[peaks],0.9,75,0.6830530166625977
MIDAST[KS],0.9,0,2.069701910018921
Neural-ECF[argmax],0.9,75,0.6687920093536377
Neural-ECF[peaks],0.9,75,0.6687920093536377
MIDAST[KS],0.9,0,2.025707960128784
Neural-ECF[argmax],0.9,75,0.669295072555542
Neural-ECF[peaks],0.9,75,0.669295072555542
MIDAST[KS],0.9,0,2.112628936767578
Neural-ECF[argmax],0.9,75,0.6947767734527588
Neural-ECF[peaks],0.9,75,0.6947767734527588
MIDAST[KS],0.9,0,2.114776849746704
Neural-ECF[argmax],0.9,75,0.6900970935821533
Neural-ECF[peaks],0.9,75,0.6900970935821533
MIDAST[KS],0.9,0,2.0655548572540283
Neural-ECF[argmax],0.9,75,0.6833248138427734
Neural-ECF[peaks],0.9,75,0.6833248138427734
MIDAST[KS],0.9,10,2.0430779457092285
Neural-ECF[argmax],0.9,75,0.6913080215454102
Neural-ECF[peaks],0.9,75,0.6913080215454102
MIDAST[KS],0.9,0,2.1265361309051514
Neural-ECF[argmax],0.9,75,0.684873104095459
Neural-ECF[peaks],0.9,75,0.684873104095459
MIDAST[KS],0.9,0,2.0636959075927734
Neural-ECF[argmax],0.9,75,0.7098391056060791
Neural-ECF[peaks],0.9,75,0.7098391056060791
MIDAST[KS],0.9,0,2.1046030521392822
Neural-ECF[argmax],0.9,75,0.6936080455780029
Neural-ECF[peaks],0.9,75,0.6936080455780029
MIDAST[KS],0.9,0,2.106326103210449
Neural-ECF[argmax],0.9,75,0.7163078784942627
Neural-ECF[peaks],0.9,75,0.7163078784942627
MIDAST[KS],0.9,0,2.106147050857544
Neural-ECF[argmax],0.9,75,0.6937801837921143
Neural-ECF[peaks],0.9,75,0.6937801837921143
MIDAST[KS],0.9,0,2.0748770236968994
Neural-ECF[argmax],0.9,75,0.7106847763061523
Neural-ECF[peaks],0.9,75,0.7106847763061523
MIDAST[KS],0.9,0,2.118618965148926
Neural-ECF[argmax],0.9,75,0.6985831260681152
Neural-ECF[peaks],0.9,75,0.6985831260681152
MIDAST[KS],0.9,0,2.0818729400634766
Neural-ECF[argmax],0.9,75,0.702631950378418
Neural-ECF[peaks],0.9,75,0.702631950378418
MIDAST[KS],0.9,0,2.1286449432373047
Neural-ECF[argmax],0.9,75,0.7069740295410156
Neural-ECF[peaks],0.9,75,0.7069740295410156
MIDAST[KS],0.9,0,2.0778121948242188
Neural-ECF[argmax],0.9,75,0.6897609233856201
Neural-ECF[peaks],0.9,75,0.6897609233856201
MIDAST[KS],0.9,0,2.0731139183044434
Neural-ECF[argmax],0.9,75,0.713076114654541
Neural-ECF[peaks],0.9,75,0.713076114654541
MIDAST[KS],0.9,0,2.1064977645874023
Neural-ECF[argmax],0.9,75,0.726647138595581
Neural-ECF[peaks],0.9,75,0.726647138595581
MIDAST[KS],0.9,0,2.1370229721069336
Neural-ECF[argmax],0.9,75,0.6977417469024658
Neural-ECF[peaks],0.9,75,0.6977417469024658
MIDAST[KS],0.9,0,2.0997729301452637
Neural-ECF[argmax],0.9,75,0.6983480453491211
Neural-ECF[peaks],0.9,75,0.6983480453491211
MIDAST[KS],0.9,0,2.029271125793457
Neural-ECF[argmax],0.9,75,0.6706020832061768
Neural-ECF[peaks],0.9,635,0.6706020832061768
MIDAST[KS],0.9,0,2.094085931777954
Neural-ECF[argmax],0.9,75,0.7066419124603271
Neural-ECF[peaks],0.9,75,0.7066419124603271
MIDAST[KS],0.9,0,2.0125818252563477
Neural-ECF[argmax],0.9,75,0.6867601871490479
Neural-ECF[peaks],0.9,75,0.6867601871490479
MIDAST[KS],0.9,0,2.056074857711792
Neural-ECF[argmax],0.9,75,0.6718780994415283
Neural-ECF[peaks],0.9,75,0.6718780994415283
MIDAST[KS],0.9,0,2.013096332550049
Neural-ECF[argmax],0.9,75,0.6784858703613281
Neural-ECF[peaks],0.9,75,0.6784858703613281
MIDAST[KS],0.9,0,2.34919810295105
Neural-ECF[argmax],0.9,75,0.7557368278503418
Neural-ECF[peaks],0.9,75,0.7557368278503418
MIDAST[KS],0.9,0,2.2482149600982666
Neural-ECF[argmax],0.9,75,0.7011511325836182
Neural-ECF[peaks],0.9,75,0.7011511325836182
MIDAST[KS],0.9,0,1.8811378479003906
Neural-ECF[argmax],0.9,75,0.6348869800567627
Neural-ECF[peaks],0.9,75,0.6348869800567627
MIDAST[KS],0.9,0,1.8164751529693604
Neural-ECF[argmax],0.9,75,0.6601159572601318
Neural-ECF[peaks],0.9,75,0.6601159572601318
MIDAST[KS],0.9,0,1.8534228801727295
Neural-ECF[argmax],0.9,75,0.6376481056213379
Neural-ECF[peaks],0.9,75,0.6376481056213379
MIDAST[KS],0.9,0,1.7650229930877686
Neural-ECF[argmax],0.9,75,0.6013467311859131
Neural-ECF[peaks],0.9,75,0.6013467311859131
MIDAST[KS],0.9,0,1.7209248542785645
Neural-ECF[argmax],0.1,60,1.1118049621582031
Neural-ECF[peaks],0.1,60,1.1118049621582031
MIDAST[KS],0.1,0,3.269098997116089
Neural-ECF[argmax],0.1,60,1.1042509078979492
Neural-ECF[peaks],0.1,60,1.1042509078979492
MIDAST[KS],0.1,0,3.2026891708374023
Neural-ECF[argmax],0.1,60,1.0859949588775635
Neural-ECF[peaks],0.1,60,1.0859949588775635
MIDAST[KS],0.1,0,3.1922988891601562
Neural-ECF[argmax],0.1,60,1.1200640201568604
Neural-ECF[peaks],0.1,60,1.1200640201568604
MIDAST[KS],0.1,0,3.2879140377044678
Neural-ECF[argmax],0.1,60,1.0810060501098633
Neural-ECF[peaks],0.1,60,1.0810060501098633
MIDAST[KS],0.1,0,3.2241148948669434
Neural-ECF[argmax],0.1,60,1.0964570045471191
Neural-ECF[peaks],0.1,60,1.0964570045471191
MIDAST[KS],0.1,0,3.204653024673462
Neural-ECF[argmax],0.1,60,1.0673470497131348
Neural-ECF[peaks],0.1,60,1.0673470497131348
MIDAST[KS],0.1,0,3.182053327560425
Neural-ECF[argmax],0.1,60,1.085960865020752
Neural-ECF[peaks],0.1,60,1.085960865020752
MIDAST[KS],0.1,0,3.334317207336426
Neural-ECF[argmax],0.1,60,1.0919620990753174
Neural-ECF[peaks],0.1,60,1.0919620990753174
MIDAST[KS],0.1,0,3.230645179748535
Neural-ECF[argmax],0.1,60,1.089705228805542
Neural-ECF[peaks],0.1,60,1.089705228805542
MIDAST[KS],0.1,0,3.4498467445373535
Neural-ECF[argmax],0.1,60,1.0877048969268799
Neural-ECF[peaks],0.1,60,1.0877048969268799
MIDAST[KS],0.1,0,3.224958896636963
Neural-ECF[argmax],0.1,60,1.1023588180541992
Neural-ECF[peaks],0.1,60,1.1023588180541992
MIDAST[KS],0.1,0,3.1772689819335938
Neural-ECF[argmax],0.1,60,1.0809850692749023
Neural-ECF[peaks],0.1,60,1.0809850692749023
MIDAST[KS],0.1,0,3.199676990509033
Neural-ECF[argmax],0.1,60,1.087662935256958
Neural-ECF[peaks],0.1,60,1.087662935256958
MIDAST[KS],0.1,0,3.201558828353882
Neural-ECF[argmax],0.1,60,1.0983023643493652
Neural-ECF[peaks],0.1,60,1.0983023643493652
MIDAST[KS],0.1,0,3.157254934310913
Neural-ECF[argmax],0.1,60,1.057107925415039
Neural-ECF[peaks],0.1,60,1.057107925415039
MIDAST[KS],0.1,0,3.1914589405059814
Neural-ECF[argmax],0.1,60,1.077519178390503
Neural-ECF[peaks],0.1,60,1.077519178390503
MIDAST[KS],0.1,0,3.115224838256836
Neural-ECF[argmax],0.1,60,1.0738210678100586
Neural-ECF[peaks],0.1,60,1.0738210678100586
MIDAST[KS],0.1,0,3.2169830799102783
Neural-ECF[argmax],0.1,60,1.0849528312683105
